Año,Mes.n,UID_ENTRADA_CAMION.x,UID_PRODUCTOR.x,ENT_PESO_NETO.x,UID_PROVEEDOR.x,DLI_HUMEDAD.x,DLI_CENIZAS.x,DLI_CENIZASMASHUMEDAD.x,DLI_KILOCALORIAS.x,DLI_PESO_A_PAGAR.x,DLI_MEGACALORIAS.x,DLI_VALOR_TOTAL.x,DLI_REGALIAS.x,DLI_PRECIO_BASE.x,dia.x,ID,Lider.Generacion,Interventoria,Viajes,Kilos,Contratado,Pagado,ONI,IPC,Variacion.Mensual....,Produccion.nacional,Minería,Industria,Oferta.Interna,Minería.1,Industria.1,Producidos.para.Consumo.Interno,Importados,Exportados,Miles.de.Dólares.FOB,Toneladas.Métricas,Miles.de.Dólares.FOB.1,Toneladas.Métricas.1,Miles.de.Dólares.FOB.2,Toneladas.Métricas.2,Unión.Europea,Canadá..NAFTA.,Estados.Unidos..NAFTA.,México..NAFTA.,China,Japón,India,LIBOR,Promedio.mes
2010,9,91594,231.9286,22982.77,104.9911,6.693661,16.174821,22.86848,6033.680268,22.778545,138788.06,1826938.4,62366.01,82930,13,33,ARC,JHA,1407,32868340,136952738,2544540855,-0.5,107.5535,0.00284813,97.67,109.37,95.86,96.11,106.65,95.54,96.78,93.08,100.08,866678.3,8442614,2529624.6,3460365,70305.2232,7996.811,856680.2,51716.84,1498248.8,58860.77,425018.56,32017.51,738.5764,0.007397045,1801.65
2010,9,91350.6944,277.4722,20987.22,104.5278,7.634722,15.859306,23.49403,5897.437083,20.742944,124018.43,1632512.8,56950.92,82930,15,33,ARC,JHA,1407,32868340,136952738,2544540855,-0.5,107.5535,0.00284813,97.67,109.37,95.86,96.11,106.65,95.54,96.78,93.08,100.08,866678.3,8442614,2529624.6,3460365,70305.2232,7996.811,856680.2,51716.84,1498248.8,58860.77,425018.56,32017.51,738.5764,0.007397045,1801.65
2010,9,91117.4154,260.7846,21475.38,105.2154,6.946462,15.550308,22.49677,6035.610769,21.375831,131108.47,1725844.3,58275.65,82930,16,33,ARC,JHA,1407,32868340,136952738,2544540855,-0.5,107.5535,0.00284813,97.67,109.37,95.86,96.11,106.65,95.54,96.78,93.08,100.08,866678.3,8442614,2529624.6,3460365,70305.2232,7996.811,856680.2,51716.84,1498248.8,58860.77,425018.56,32017.51,738.5764,0.007397045,1801.65
2010,9,91617.4722,129.8611,24738.33,107.0556,5.542222,14.571944,20.11417,6323.603333,24.769417,156745.11,2063310.6,67129.97,82930,4,33,ARC,JHA,1407,32868340,136952738,2544540855,-0.5,107.5535,0.00284813,97.67,109.37,95.86,96.11,106.65,95.54,96.78,93.08,100.08,866678.3,8442614,2529624.6,3460365,70305.2232,7996.811,856680.2,51716.84,1498248.8,58860.77,425018.56,32017.51,738.5764,0.007397045,1801.65
2010,9,91244.013,233.039,30238.7,109.9351,5.27026,14.523506,19.79377,6321.11026,30.253299,190141.54,2502924.7,82055.73,82930,6,33,ARC,JHA,1407,32868340,136952738,2544540855,-0.5,107.5535,0.00284813,97.67,109.37,95.86,96.11,106.65,95.54,96.78,93.08,100.08,866678.3,8442614,2529624.6,3460365,70305.2232,7996.811,856680.2,51716.84,1498248.8,58860.77,425018.56,32017.51,738.5764,0.007397045,1801.65
2011,1,100623.2135,231.3371,19484.38,147.1124,6.85382,15.166292,22.02011,6116.407753,19.062888,120188.99,1653730.3,63731.5,86305.73,13,37,ARC,JHA,1277,30962340,125880564,2327006183,-0.9,108.3454,0.00308751,96.38,100.11,96.12,96.1,103.11,95.64,96.68,93.5,95.57,804023.5,7245766,2174985.3,3168178,91102.4961,12424.704,886366.7,31686.8,1811193.4,55329.77,82999.28,25850.08,19586.7385,0.008332045,1836.15
2011,1,100056.403,284.1194,18740.15,142.7761,6.609254,14.616567,21.22582,5987.10597,18.325358,115401.74,1568928.4,61297.16,84990.3,11,37,ARC,JHA,1277,30962340,125880564,2327006183,-0.9,108.3454,0.00308751,96.38,100.11,96.12,96.1,103.11,95.64,96.68,93.5,95.57,804023.5,7245766,2174985.3,3168178,91102.4961,12424.704,886366.7,31686.8,1811193.4,55329.77,82999.28,25850.08,19586.7385,0.008332045,1836.15
2011,1,100063.4231,207.7885,21418.46,146.5577,6.043462,14.248846,20.29231,6199.770192,21.448577,136951.66,1876911.5,70057.69,85975,12,37,ARC,JHA,1277,30962340,125880564,2327006183,-0.9,108.3454,0.00308751,96.38,100.11,96.12,96.1,103.11,95.64,96.68,93.5,95.57,804023.5,7245766,2174985.3,3168178,91102.4961,12424.704,886366.7,31686.8,1811193.4,55329.77,82999.28,25850.08,19586.7385,0.008332045,1836.15
2011,1,100983.3814,223.7203,19437.03,157.1525,8.175678,16.546271,24.72195,5867.742966,17.025763,103915.99,1429074.3,63576.64,86629.58,14,37,ARC,JHA,1277,30962340,125880564,2327006183,-0.9,108.3454,0.00308751,96.38,100.11,96.12,96.1,103.11,95.64,96.68,93.5,95.57,804023.5,7245766,2174985.3,3168178,91102.4961,12424.704,886366.7,31686.8,1811193.4,55329.77,82999.28,25850.08,19586.7385,0.008332045,1836.15
2011,1,101113.5357,190.0714,19402.86,151.3214,8.306786,18.048929,26.35571,5726.583036,15.368536,92698.6,1278461.1,63464.8,86845,15,37,ARC,JHA,1277,30962340,125880564,2327006183,-0.9,108.3454,0.00308751,96.38,100.11,96.12,96.1,103.11,95.64,96.68,93.5,95.57,804023.5,7245766,2174985.3,3168178,91102.4961,12424.704,886366.7,31686.8,1811193.4,55329.77,82999.28,25850.08,19586.7385,0.008332045,1836.15
2011,1,100824.6356,301.7373,20548.9,157.9068,7.197797,19.48161,26.67941,5688.557373,17.983381,105810.49,1452229.2,67213.43,86528.65,26,37,ARC,JHA,1277,30962340,125880564,2327006183,-0.9,108.3454,0.00308751,96.38,100.11,96.12,96.1,103.11,95.64,96.68,93.5,95.57,804023.5,7245766,2174985.3,3168178,91102.4961,12424.704,886366.7,31686.8,1811193.4,55329.77,82999.28,25850.08,19586.7385,0.008332045,1836.15
2011,1,100818.4911,308.2679,20901.25,164.125,7.759018,19.706696,27.46571,5600.175357,16.36633,96381.2,1314442.5,68365.89,86037.54,27,37,ARC,JHA,1277,30962340,125880564,2327006183,-0.9,108.3454,0.00308751,96.38,100.11,96.12,96.1,103.11,95.64,96.68,93.5,95.57,804023.5,7245766,2174985.3,3168178,91102.4961,12424.704,886366.7,31686.8,1811193.4,55329.77,82999.28,25850.08,19586.7385,0.008332045,1836.15
2011,1,100691.6628,265.0116,22205.47,155.3488,7.471163,16.744186,24.21535,5843.259651,21.98514,133357.13,1814979,72631.79,86047.29,19,37,ARC,JHA,1277,30962340,125880564,2327006183,-0.9,108.3454,0.00308751,96.38,100.11,96.12,96.1,103.11,95.64,96.68,93.5,95.57,804023.5,7245766,2174985.3,3168178,91102.4961,12424.704,886366.7,31686.8,1811193.4,55329.77,82999.28,25850.08,19586.7385,0.008332045,1836.15
2011,1,99671.5,262.5833,19252.5,179.6667,9.345833,20.36,29.70583,5299,18.5125,98176.52,1320341.8,62973,84621.67,2,37,ARC,JHA,1277,30962340,125880564,2327006183,-0.9,108.3454,0.00308751,96.38,100.11,96.12,96.1,103.11,95.64,96.68,93.5,95.57,804023.5,7245766,2174985.3,3168178,91102.4961,12424.704,886366.7,31686.8,1811193.4,55329.77,82999.28,25850.08,19586.7385,0.008332045,1836.15
2011,1,101011.7778,244.1453,20173.85,156.3846,7.558803,17.569573,25.12838,5849.953419,19.423282,115734.92,1595028.5,65986.62,86781.79,17,37,ARC,JHA,1277,30962340,125880564,2327006183,-0.9,108.3454,0.00308751,96.38,100.11,96.12,96.1,103.11,95.64,96.68,93.5,95.57,804023.5,7245766,2174985.3,3168178,91102.4961,12424.704,886366.7,31686.8,1811193.4,55329.77,82999.28,25850.08,19586.7385,0.008332045,1836.15
2011,1,100663.2632,261.3789,20360.32,141.5263,7.322526,16.836737,24.15926,5782.058737,19.265874,115644.75,1585527.5,66596.53,86457.99,18,37,ARC,JHA,1277,30962340,125880564,2327006183,-0.9,108.3454,0.00308751,96.38,100.11,96.12,96.1,103.11,95.64,96.68,93.5,95.57,804023.5,7245766,2174985.3,3168178,91102.4961,12424.704,886366.7,31686.8,1811193.4,55329.77,82999.28,25850.08,19586.7385,0.008332045,1836.15
2011,1,100482.7241,318.2759,21639.14,151.2586,7.355345,17.263793,24.61914,5815.665345,18.520862,114137.93,1546569.9,70779.49,85767.02,22,37,ARC,JHA,1277,30962340,125880564,2327006183,-0.9,108.3454,0.00308751,96.38,100.11,96.12,96.1,103.11,95.64,96.68,93.5,95.57,804023.5,7245766,2174985.3,3168178,91102.4961,12424.704,886366.7,31686.8,1811193.4,55329.77,82999.28,25850.08,19586.7385,0.008332045,1836.15
2011,1,100822.1453,291.0427,20518.97,188.8034,6.71094,16.732393,23.44333,5834.56,19.475291,119891.2,1636660.7,67115.49,86246.17,24,37,ARC,JHA,1277,30962340,125880564,2327006183,-0.9,108.3454,0.00308751,96.38,100.11,96.12,96.1,103.11,95.64,96.68,93.5,95.57,804023.5,7245766,2174985.3,3168178,91102.4961,12424.704,886366.7,31686.8,1811193.4,55329.77,82999.28,25850.08,19586.7385,0.008332045,1836.15
2011,1,100663.5878,276.3511,21619.54,166.542,6.878397,17.028015,23.90641,5902.890992,19.331061,118525.88,1610344.4,70715.33,85694.55,25,37,ARC,JHA,1277,30962340,125880564,2327006183,-0.9,108.3454,0.00308751,96.38,100.11,96.12,96.1,103.11,95.64,96.68,93.5,95.57,804023.5,7245766,2174985.3,3168178,91102.4961,12424.704,886366.7,31686.8,1811193.4,55329.77,82999.28,25850.08,19586.7385,0.008332045,1836.15
2011,1,99776,242.5686,17820.2,156.2941,6.865098,14.504706,21.3698,6088.607843,17.278804,111976.76,1521337.3,58288.07,85795.88,5,37,ARC,JHA,1277,30962340,125880564,2327006183,-0.9,108.3454,0.00308751,96.38,100.11,96.12,96.1,103.11,95.64,96.68,93.5,95.57,804023.5,7245766,2174985.3,3168178,91102.4961,12424.704,886366.7,31686.8,1811193.4,55329.77,82999.28,25850.08,19586.7385,0.008332045,1836.15
2011,1,99827.5,245.6346,25809.23,137.6154,6.213077,14.160385,20.37346,6191.192308,25.754481,163274.51,2240120.2,84419.33,86443.46,6,37,ARC,JHA,1277,30962340,125880564,2327006183,-0.9,108.3454,0.00308751,96.38,100.11,96.12,96.1,103.11,95.64,96.68,93.5,95.57,804023.5,7245766,2174985.3,3168178,91102.4961,12424.704,886366.7,31686.8,1811193.4,55329.77,82999.28,25850.08,19586.7385,0.008332045,1836.15
2011,1,99688.5,165.9545,21337.73,150.8636,4.48,14.786818,19.26682,6359.818182,21.419591,136031.97,1862710.6,69793.55,86436.36,3,37,ARC,JHA,1277,30962340,125880564,2327006183,-0.9,108.3454,0.00308751,96.38,100.11,96.12,96.1,103.11,95.64,96.68,93.5,95.57,804023.5,7245766,2174985.3,3168178,91102.4961,12424.704,886366.7,31686.8,1811193.4,55329.77,82999.28,25850.08,19586.7385,0.008332045,1836.15
2011,1,99725,248.6667,19039.61,183.549,8.755686,17.135882,25.89157,5613.54902,18.698137,107733.65,1450078.7,62276.67,85477.45,4,37,ARC,JHA,1277,30962340,125880564,2327006183,-0.9,108.3454,0.00308751,96.38,100.11,96.12,96.1,103.11,95.64,96.68,93.5,95.57,804023.5,7245766,2174985.3,3168178,91102.4961,12424.704,886366.7,31686.8,1811193.4,55329.77,82999.28,25850.08,19586.7385,0.008332045,1836.15
2011,1,100558.2933,311.8267,24573.87,150.68,6.912267,15.4356,22.34787,6016.345067,24.312667,151089.36,2048160.4,80378.68,85586.4,20,37,ARC,JHA,1277,30962340,125880564,2327006183,-0.9,108.3454,0.00308751,96.38,100.11,96.12,96.1,103.11,95.64,96.68,93.5,95.57,804023.5,7245766,2174985.3,3168178,91102.4961,12424.704,886366.7,31686.8,1811193.4,55329.77,82999.28,25850.08,19586.7385,0.008332045,1836.15
2011,1,100666.8362,305.9914,23003.45,132.7931,7.355,16.8175,24.1725,5906.563879,21.900276,135005.23,1828013,75242.02,85682.12,21,37,ARC,JHA,1277,30962340,125880564,2327006183,-0.9,108.3454,0.00308751,96.38,100.11,96.12,96.1,103.11,95.64,96.68,93.5,95.57,804023.5,7245766,2174985.3,3168178,91102.4961,12424.704,886366.7,31686.8,1811193.4,55329.77,82999.28,25850.08,19586.7385,0.008332045,1836.15
2011,1,99879.5,288.0769,19933.27,170.5,6.787115,14.612308,21.39942,5905.653846,19.828731,123642.84,1689800.3,65199.77,85350.38,7,37,ARC,JHA,1277,30962340,125880564,2327006183,-0.9,108.3454,0.00308751,96.38,100.11,96.12,96.1,103.11,95.64,96.68,93.5,95.57,804023.5,7245766,2174985.3,3168178,91102.4961,12424.704,886366.7,31686.8,1811193.4,55329.77,82999.28,25850.08,19586.7385,0.008332045,1836.15
2011,1,99909.5,480,14583.75,266,9.585,17.5625,27.1475,4443.375,13.926125,70737.23,931149.6,47702,82930,8,37,ARC,JHA,1277,30962340,125880564,2327006183,-0.9,108.3454,0.00308751,96.38,100.11,96.12,96.1,103.11,95.64,96.68,93.5,95.57,804023.5,7245766,2174985.3,3168178,91102.4961,12424.704,886366.7,31686.8,1811193.4,55329.77,82999.28,25850.08,19586.7385,0.008332045,1836.15
2011,10,113792,260.4,33812,109.4,6.918,17.232,24.15,5899.6,33.3076,195759,2697591,149822.6,86585.8,15,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,113815.5,218.0238,24804.52,154.2857,8.478095,17.740714,26.21881,5712.857143,24.3205,141730.43,1947444.3,109910.12,86364.45,18,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,114456.1818,229.2364,21314.36,162.7091,8.305636,18.139273,26.44491,5700.842,20.846691,120306.58,1658286.2,94445.04,86769.53,28,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,115362.4,113.2,24092,139.8,5.008,10.086,15.094,6630.692,24.3942,161751.64,2233452.2,106753,86990,29,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,113950.125,224.7083,29130.83,131.625,7.247917,16.700833,23.94875,5863.102083,28.781417,169269.46,2335306.1,129080.25,86905.79,3,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,113606.3462,211.1538,25756.54,146.6923,8.065385,18.505385,26.57077,5694.206154,25.258654,147241.12,2029619.8,114128.54,86834.54,4,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,113698.2667,218.3111,22659.56,163.2,8.347556,18.710889,27.05844,5565.132222,22.1898,126646.6,1745736.1,100405.64,86855.27,5,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,113858,256.7907,23961.86,136.5116,8.071628,20.46186,28.53349,5613.55814,23.412535,136162.26,1874303.9,106176.16,86520,19,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,113909,252,23461.53,145.4237,8.73,21.493729,30.22373,5448.118644,22.672847,126942.58,1746319.5,103959.2,86441.93,20,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,113964,302.8627,22139.61,188.5294,8.296275,19.505294,27.80157,5550.176471,21.585255,122131.96,1672665.1,98101.76,86038.94,21,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,114000,299.5714,20844.29,190.2381,8.620476,20.841429,29.4619,5355.761905,20.231952,112062.29,1541737.8,92362.29,86605.05,22,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,114235.623,274.459,21780.82,173.8525,7.93082,17.432787,25.36361,5705.305574,21.393869,124887.41,1717361.9,96511.85,86526.16,24,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,114316.25,262.25,20849.04,179.3077,8.763654,19.464038,28.22769,5468.222115,20.250942,113274.58,1561222.7,92383.15,86640.21,25,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,114086,260.5,26180,103.5,5.095,18.83,23.925,5917.995,25.841,152145.95,2100827.7,116005,86990,1,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,113608.5,329.9792,21585,170.2292,7.349375,21.273333,28.62271,5553.770833,20.983812,118737.98,1632827.1,95644.27,86568.96,10,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,113657,336.551,25615.92,181.6531,7.927959,19.504082,27.43204,5513.938776,24.954592,138422.82,1901681.2,113505.41,86371.33,11,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,113699.5,237.3056,27231.94,144.5556,7.154722,17.268333,24.42306,5876.222222,26.804861,158495.31,2183199,120666.11,86709.31,12,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,113743.5,229,29766.35,139.4423,7.734038,16.45,24.18404,5878.307692,29.330865,173046.73,2386472,131896.19,86873.4,13,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,113779.5,232.85,30233.5,143.55,6.7865,16.345,23.1315,6025.95,29.8608,179003.26,2463856.5,133966.2,86585.8,14,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,113575.5,301.1111,26057.78,115.3889,6.597222,22.227222,28.82444,5582,25.373611,144916.21,1999225.9,115463.28,86877.72,8,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,114521.0182,268.9636,22145.45,160.4182,7.586545,16.450909,24.03745,5889.508727,21.816073,129869.72,1790258.9,98127.67,86806.27,27,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,113851.0784,176.8431,20200.39,169.2941,8.79451,17.359804,26.15431,5629.27,19.798431,112215.34,1547002.5,89508.96,86831.49,6,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,113557,279.6842,26171.58,169.3684,8.290526,19.808421,28.09895,5532.315789,25.535842,144570.24,1993811.3,115967.53,86883.63,7,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,10,114562.587,296.087,19472.39,161.8043,7.96587,18.66913,26.635,5610.781739,19.111957,112152.29,1548075.2,86283.17,86858.2,26,46,ARC,JHA,2807,58420580,275173785,5263892266,0.1,111.3465,0.00082785,95.12,98.32,95.86,95.27,95.21,96.44,95.96,92.19,92.84,742092.9,7775746,2138875.8,3564486,64214.1722,11378.211,818297.6,22375.7,1879052.9,46020.02,114894.41,30129.11,12976.2906,0.010692789,1792.63
2011,11,114853.5741,332.8148,23510,189.8333,8.217963,17.288519,25.50648,5814.638519,17.288167,102833.49,1406451.5,104173.99,85979.5,21,47,ARC,JHA,3175,68610620,313034354,6276194488,0.3,111.3224,-0.00021594,93.55,90.92,95.07,95.1,91.61,96.14,95.83,91.81,87.4,828977.5,8413637,2369088.1,3650485,54110.6211,9428.642,747725.6,72561.61,1672889,92237.3,87005.87,28241.19,303556.8807,0.01065175,1784.43
2011,11,114658.3636,343.6818,24567.5,186.8864,7.939545,18.042273,25.98182,5707.444545,20.059182,119973.35,1650838.6,108859.79,86714.41,10,47,ARC,JHA,3175,68610620,313034354,6276194488,0.3,111.3224,-0.00021594,93.55,90.92,95.07,95.1,91.61,96.14,95.83,91.81,87.4,828977.5,8413637,2369088.1,3650485,54110.6211,9428.642,747725.6,72561.61,1672889,92237.3,87005.87,28241.19,303556.8807,0.01065175,1784.43
2011,11,114597.5882,304.6176,26351.76,183.3235,8.239412,18.361176,26.60059,5647.106176,21.813647,127657.22,1755210.6,116765.99,86633.35,11,47,ARC,JHA,3175,68610620,313034354,6276194488,0.3,111.3224,-0.00021594,93.55,90.92,95.07,95.1,91.61,96.14,95.83,91.81,87.4,828977.5,8413637,2369088.1,3650485,54110.6211,9428.642,747725.6,72561.61,1672889,92237.3,87005.87,28241.19,303556.8807,0.01065175,1784.43
2011,11,114667.15,285.0333,21317.33,150.7833,8.523,17.332833,25.85583,5811.107,20.914533,123981.18,1710304.6,94458.18,86922.63,9,47,ARC,JHA,3175,68610620,313034354,6276194488,0.3,111.3224,-0.00021594,93.55,90.92,95.07,95.1,91.61,96.14,95.83,91.81,87.4,828977.5,8413637,2369088.1,3650485,54110.6211,9428.642,747725.6,72561.61,1672889,92237.3,87005.87,28241.19,303556.8807,0.01065175,1784.43
2011,11,114779.9286,218.5714,23992.5,149.0357,8.235,18.655714,26.89071,5588.345714,20.328786,121226.87,1670219.4,106312,86629.11,1,47,ARC,JHA,3175,68610620,313034354,6276194488,0.3,111.3224,-0.00021594,93.55,90.92,95.07,95.1,91.61,96.14,95.83,91.81,87.4,828977.5,8413637,2369088.1,3650485,54110.6211,9428.642,747725.6,72561.61,1672889,92237.3,87005.87,28241.19,303556.8807,0.01065175,1784.43
2011,11,114899.12,324.22,22848.6,168.84,7.2398,15.2552,22.495,6039.0772,22.30308,136709.67,1876849.3,101243.23,86222.02,17,47,ARC,JHA,3175,68610620,313034354,6276194488,0.3,111.3224,-0.00021594,93.55,90.92,95.07,95.1,91.61,96.14,95.83,91.81,87.4,828977.5,8413637,2369088.1,3650485,54110.6211,9428.642,747725.6,72561.61,1672889,92237.3,87005.87,28241.19,303556.8807,0.01065175,1784.43
2011,11,114839.6444,249.4222,24510.22,191.6,7.548444,14.346,21.89444,6036.538444,21.489578,133293.12,1824380.6,108606.01,86046.87,18,47,ARC,JHA,3175,68610620,313034354,6276194488,0.3,111.3224,-0.00021594,93.55,90.92,95.07,95.1,91.61,96.14,95.83,91.81,87.4,828977.5,8413637,2369088.1,3650485,54110.6211,9428.642,747725.6,72561.61,1672889,92237.3,87005.87,28241.19,303556.8807,0.01065175,1784.43
2011,11,114829,254.55,24227.5,159.9,7.487,18.7885,26.2755,5786.677,15.94315,93253.04,1283372,107353.18,86686.85,19,47,ARC,JHA,3175,68610620,313034354,6276194488,0.3,111.3224,-0.00021594,93.55,90.92,95.07,95.1,91.61,96.14,95.83,91.81,87.4,828977.5,8413637,2369088.1,3650485,54110.6211,9428.642,747725.6,72561.61,1672889,92237.3,87005.87,28241.19,303556.8807,0.01065175,1784.43
